2	+	8417839	1
2	+	8441287	2
2	+	8459479	1
2	+	8492918	1
2	+	8513099	1
2	+	8513133	3
2	+	8513210	2
2	+	8514449	1
2	+	8514520	2
2	+	8515969	1
2	+	8516035	1
2	+	8516092	1
2	+	8577916	1
2	+	8585492	1
2	+	8694955	1
2	+	8695002	1
2	+	8727607	1
2	+	8737763	9
2	+	8760584	2
2	+	8789411	1
2	+	8815181	2
2	+	8815222	1
2	+	8832860	3
2	+	8857746	1
2	+	8857762	1
2	+	8924877	1
2	+	8965341	2
2	+	8989186	1
2	+	8989235	1
2	+	8989318	2
2	+	8989345	1
2	+	9017937	3
2	+	9036663	1
2	+	9070428	2
2	+	9151832	2
2	+	9202523	1
2	+	9219099	1
2	+	9237692	6
2	+	9244804	1
2	+	9297802	1
2	+	9451616	1
2	+	9500632	1
2	+	9500708	1
2	+	9630645	1
2	+	9638651	1
2	+	9660729	2
2	+	9660760	1
2	+	9738256	1
2	+	9790079	2
2	+	9795861	1
2	+	9946154	3
2	+	9946221	4
2	+	10167120	1
2	+	10231525	1
2	+	10231555	2
2	+	10231596	1
2	+	10243530	3
2	+	10312352	1
2	+	10337069	2
2	+	10383266	2
2	+	10427575	1
2	+	10560084	1
2	+	10565197	1
2	+	10609903	3
2	+	10631267	1
2	+	10669948	1
2	+	10740495	4
2	+	10740543	4
2	+	10754677	1
2	+	10857047	1
2	+	10857106	37
2	+	10901048	1
2	+	11121912	1
2	+	11143367	1
2	+	11216624	1
2	+	11270788	1
2	+	11270844	5
2	+	11270920	1
2	+	11271010	1
2	+	11301377	1
2	+	11343587	1
2	+	11391593	2
2	+	11447085	2
2	+	11513550	1
2	+	11533225	2
2	+	11533277	1
2	+	11534359	1
2	+	11654040	1
2	+	11670639	1
2	+	11817812	22
2	+	11817868	1
2	+	11819492	3
2	+	11819543	5
2	+	11823846	1
2	+	11839660	3
2	+	11856249	3
2	+	11929331	11
2	+	12016419	2
2	+	12016510	7
2	+	12116829	1
2	+	12255806	1
2	+	12255878	1
2	+	12327725	1
2	+	12380710	1
2	+	12471664	2
2	+	12480339	1
2	+	12543790	1
2	+	12587842	1
2	+	12599317	1
2	+	12602441	2
2	+	12605273	1
2	+	12649907	1
2	+	12669937	1
2	+	12680543	1
2	+	12696978	1
2	+	12698194	1
2	+	12826650	1
2	+	12828911	1
2	+	12828926	1
2	+	12873806	1
2	+	12876241	1
2	+	12960687	1
2	+	13011062	1
2	+	13017042	1
2	+	13041634	1
2	+	13046467	2
2	+	13140163	1
2	+	13140236	16
2	+	13142566	2
2	+	13163412	1
2	+	13177190	1
2	+	13181801	1
2	+	13181906	1
2	+	13383471	2
2	+	13413196	1
2	+	13413230	2
2	+	13451843	6
2	+	13451887	1
2	+	13499974	1
2	+	13520320	1
2	+	13556978	2
2	+	13600336	1
2	+	13645759	1
2	+	13660759	1
2	+	13660779	1
2	+	13729922	1
2	+	13781210	1
2	+	13818382	1
2	+	13826908	2
2	+	13852079	1
2	+	13885662	2
2	+	14024375	1
2	+	14100591	1
2	+	14157731	1
2	+	14164976	1
2	+	14174492	2
2	+	14187917	1
2	+	14236882	1
2	+	14271675	1
2	+	14464804	2
2	+	14464852	2
2	+	14505686	1
2	+	14505728	1
2	+	14525735	14
2	+	14530851	1
2	+	14710123	1
2	+	14710198	1
2	+	14756209	1
2	+	14756316	1
2	+	14892153	2
2	+	14892186	1
2	+	14916028	1
2	+	14916205	1
2	+	14947215	1
2	+	14988355	1
2	+	15050249	2
2	+	15111465	1
2	+	15118507	1
2	+	15168448	1
2	+	15171267	1
2	+	15171294	15
2	+	15173167	7
2	+	15230132	1
2	+	15343009	2
2	+	15446404	1
2	+	15446465	2
2	+	15446559	1
2	+	15516859	1
2	+	15573700	1
2	+	15592103	1
2	+	15619074	1
2	+	15687965	1
2	+	15977135	1
2	+	15981597	13
2	+	16051006	2
2	+	16051115	2
2	+	16101055	1
2	+	16101134	1
2	+	16106202	1
2	+	16131108	14
2	+	16131150	1
2	+	16219112	1
2	+	16223667	1
2	+	16293962	1
2	+	16293997	1
2	+	16296289	1
2	+	16296319	1
2	+	16296330	1
2	+	16476053	3
2	+	16476085	2
2	+	16489529	1
2	+	16590929	1
2	+	16590980	2
2	+	16593722	1
2	+	16663043	1
2	+	16713014	1
2	+	16745025	1
2	+	16774552	1
2	+	16872735	1
2	+	16901267	1
2	+	16915156	1
2	+	16919745	3
2	+	16943460	1
2	+	16968998	1
2	+	16971236	1
2	+	17013294	1
2	+	17058087	2
2	+	17097483	1
2	+	17130446	1
2	+	17136809	10
2	+	17141342	1
2	+	17141429	1
2	+	17153630	1
2	+	17270538	1
2	+	17323016	1
2	+	17369088	1
2	+	17508907	1
2	+	17591796	3
2	+	17593461	1
2	+	17593500	1
2	+	17782183	1
2	+	17785018	1
2	+	17874850	1
2	+	17895809	10
2	+	17895860	2
2	+	17895869	4
2	+	17920332	1
2	+	17920376	2
2	+	17921447	1
2	+	17921505	1
2	+	17921621	1
2	+	17946925	1
2	+	17946970	1
2	+	17947013	2
2	+	17953502	1
2	+	18004081	1
2	+	18073792	1
2	+	18100197	1
2	+	18111733	1
2	+	18122771	2
2	+	18122856	2
2	+	18140949	2
2	+	18228154	1
2	+	18245069	1
2	+	18265345	3
2	+	18278372	1
2	+	18282807	1
2	+	18282880	1
2	+	18309814	2
2	+	18309838	1
2	+	18309899	1
2	+	18320723	1
2	+	18330323	1
2	+	18367682	1
2	+	18425912	1
2	+	18496257	1
2	+	18567780	1
2	+	18569792	1
2	+	18613182	1
2	+	18626868	2
2	+	18626997	16
2	+	18626998	2
2	+	18659078	2
2	+	18669438	1
2	+	18688014	1
2	+	18694706	1
2	+	18795894	1
2	+	18795908	1
2	+	18826868	1
2	+	18841257	1
2	+	18911935	6
2	+	18921196	1
2	+	18967108	1
2	+	19036525	1
2	+	19057122	1
2	+	19068464	1
2	+	19068846	1
2	+	19152594	2
2	+	19205075	1
2	+	19242550	1
2	+	19245037	1
2	+	19245112	9
2	+	19248882	2
2	+	19272106	1
2	+	19345302	12
2	+	19368723	2
2	+	19442095	4
2	+	19447288	1
2	+	19447419	15
2	+	19458869	1
2	+	19471874	1
2	+	19474098	3
2	+	19502218	2
2	+	19523983	2
2	+	19524057	1
2	+	19531511	3
2	+	19531563	13
2	+	19552318	1
2	+	19559381	4
2	+	19559452	1
2	+	19647106	1
2	+	19647182	1
2	+	19664017	1
2	+	19682470	1
2	-	83611	2
2	-	94834	2
2	-	132776	4
2	-	132844	4
2	-	148913	1
2	-	154527	1
2	-	180110	2
2	-	255409	1
2	-	284520	1
2	-	308730	1
2	-	452029	1
2	-	518110	1
2	-	617815	1
2	-	619337	1
2	-	882752	1
2	-	899863	1
2	-	916853	1
2	-	916883	2
2	-	996084	1
2	-	1034932	1
2	-	1034973	1
2	-	1039255	1
2	-	1122004	1
2	-	1147852	1
2	-	1357189	1
2	-	1366692	1
2	-	1480100	1
2	-	1533770	1
2	-	1698304	1
2	-	1799362	43
2	-	1799418	1
2	-	1823360	31
2	-	1841886	1
2	-	1858669	1
2	-	1894554	1
2	-	1894559	1
2	-	1894602	3
2	-	1933274	2
2	-	2081035	2
2	-	2081079	2
2	-	2209797	1
2	-	2269535	1
2	-	2327758	1
2	-	2352115	1
2	-	2587678	1
2	-	2587709	8
2	-	2587757	34
2	-	2587839	2
2	-	2842241	1
2	-	2980925	1
2	-	3444434	1
2	-	4310501	1
2	-	4310538	17
2	-	4310679	1
2	-	4805658	3
2	-	5539260	2
2	-	5539314	6
2	-	5852677	2
2	-	6041207	1
2	-	6241809	4
2	-	6393466	1
2	-	6393492	1
2	-	6406608	1
2	-	6406694	1
2	-	6480948	2
2	-	6615762	1
2	-	6642476	1
2	-	6666419	1
2	-	6920980	1
2	-	7159697	1
2	-	7159724	1
2	-	7211112	1
2	-	7342619	1
2	-	7342647	1
2	-	7494699	1
2	-	7545553	1
2	-	7642215	1
2	-	7680662	1
2	-	7684135	1
2	-	7725059	1
2	-	7764101	1
2	-	7952782	1
2	-	7994908	1
2	-	7995729	1
2	-	7996188	1
2	-	8090256	2
2	-	8112118	1
2	-	8188274	1
2	-	8360191	1
2	-	8485987	1
2	-	8516865	2
2	-	8557789	1
2	-	8737804	1
2	-	8743049	1
2	-	8760516	1
2	-	8772729	1
2	-	8772766	1
2	-	8878032	1
2	-	8878093	1
2	-	8897677	2
2	-	8911892	1
2	-	8932628	2
2	-	9070737	1
2	-	9070797	7
2	-	9085350	1
2	-	9110372	1
2	-	9114188	1
2	-	9114216	2
2	-	9128183	1
2	-	9128217	1
2	-	9128260	10
2	-	9128308	11
2	-	9357022	3
2	-	9388348	1
2	-	9426904	1
2	-	9689726	1
2	-	9697184	1
2	-	9829450	4
2	-	9829479	3
2	-	9960388	2
2	-	9960465	1
2	-	9976900	1
2	-	10063174	1
2	-	10063206	3
2	-	10135669	1
2	-	10135698	1
2	-	10217733	1
2	-	10217769	1
2	-	10225298	1
2	-	10265542	1
2	-	10268058	1
2	-	10286846	4
2	-	10327141	3
2	-	10327222	2
2	-	10364592	1
2	-	10498407	1
2	-	10586879	1
2	-	10663239	1
2	-	10697700	1
2	-	10847384	2
2	-	10901413	1
2	-	10903007	1
2	-	10928814	1
2	-	10929226	1
2	-	11131577	2
2	-	11131578	2
2	-	11170505	1
2	-	11170568	1
2	-	11404022	1
2	-	11447231	1
2	-	11452101	1
2	-	11515027	1
2	-	11528323	2
2	-	11528362	2
2	-	11528406	3
2	-	11536577	1
2	-	11678406	1
2	-	11678447	2
2	-	11699578	1
2	-	11716489	3
2	-	11763303	6
2	-	11764979	1
2	-	11776522	1
2	-	11803877	2
2	-	11819823	1
2	-	11864398	2
2	-	11864436	2
2	-	11910727	2
2	-	11912210	1
2	-	11913628	1
2	-	11950065	1
2	-	12168849	2
2	-	12356363	1
2	-	12356386	1
2	-	12356418	1
2	-	12415799	2
2	-	12489680	1
2	-	12549071	1
2	-	12673377	1
2	-	12700418	1
2	-	12769073	1
2	-	12882965	1
2	-	12903223	1
2	-	12903393	1
2	-	12903421	1
2	-	12928883	1
2	-	12993699	2
2	-	13002754	5
2	-	13002845	1
2	-	13019047	1
2	-	13019140	3
2	-	13019204	23
2	-	13019252	1
2	-	13142664	1
2	-	13142710	1
2	-	13187488	1
2	-	13208911	1
2	-	13209017	1
2	-	13213372	1
2	-	13220530	1
2	-	13258363	1
2	-	13282442	1
2	-	13291370	1
2	-	13322063	2
2	-	13392072	2
2	-	13438044	1
2	-	13497171	1
2	-	13556916	1
2	-	13639043	4
2	-	13639088	2
2	-	13642293	1
2	-	13672251	1
2	-	13746643	1
2	-	13805691	1
2	-	13863723	23
2	-	13876783	2
2	-	14018689	3
2	-	14018777	1
2	-	14018803	2
2	-	14043506	1
2	-	14047596	2
2	-	14153141	1
2	-	14197652	1
2	-	14236836	1
2	-	14268326	1
2	-	14300795	6
2	-	14324501	1
2	-	14360325	2
2	-	14433428	1
2	-	14522595	93
2	-	14532651	1
2	-	14532736	11
2	-	14532780	1
2	-	14568014	1
2	-	14576554	1
2	-	14581883	1
2	-	14581889	2
2	-	14581945	1
2	-	14649797	1
2	-	14649848	1
2	-	14775157	1
2	-	14795799	1
2	-	14805679	2
2	-	14844945	1
2	-	14894476	1
2	-	14912207	2
2	-	14996755	1
2	-	14996860	1
2	-	15037668	1
2	-	15123237	1
2	-	15135560	1
2	-	15142737	1
2	-	15242925	1
2	-	15296716	2
2	-	15320839	7
2	-	15320911	1
2	-	15350407	7
2	-	15449620	1
2	-	15472599	1
2	-	15479371	2
2	-	15537343	2
2	-	15537416	1
2	-	15581408	1
2	-	15613405	1
2	-	15619418	6
2	-	15634542	1
2	-	15634615	7
2	-	15636992	1
2	-	15640034	1
2	-	15647772	1
2	-	15670160	3
2	-	15670214	1
2	-	15774244	1
2	-	15774245	2
2	-	15774296	1
2	-	15781594	1
2	-	15781644	1
2	-	15795297	2
2	-	15795361	1
2	-	15801572	1
2	-	15869087	1
2	-	15921167	1
2	-	15989129	4
2	-	15989176	4
2	-	15989225	1
2	-	16031243	1
2	-	16031273	1
2	-	16033452	1
2	-	16069629	1
2	-	16194518	1
2	-	16233441	1
2	-	16286317	2
2	-	16309824	1
2	-	16366183	1
2	-	16537468	1
2	-	16561832	1
2	-	16570789	183
2	-	16570843	12
2	-	16570930	1
2	-	16571006	1
2	-	16578850	1
2	-	16672613	1
2	-	16698156	2
2	-	16792220	6
2	-	16828827	1
2	-	16831354	3
2	-	16907040	1
2	-	16907077	1
2	-	16945053	1
2	-	16946838	1
2	-	17159157	1
2	-	17220233	1
2	-	17262007	1
2	-	17266535	2
2	-	17266566	1
2	-	17295074	2
2	-	17295116	1
2	-	17323508	1
2	-	17376183	1
2	-	17400130	1
2	-	17459770	1
2	-	17459800	11
2	-	17514127	1
2	-	17646939	1
2	-	17697730	1
2	-	17731870	1
2	-	17734410	6
2	-	17776253	2
2	-	17776323	1
2	-	17826117	1
2	-	17826177	2
2	-	17991186	1
2	-	18010807	3
2	-	18046076	4
2	-	18097498	1
2	-	18129434	1
2	-	18136183	2
2	-	18197832	1
2	-	18205274	2
2	-	18205361	2
2	-	18217590	1
2	-	18249050	2
2	-	18305304	2
2	-	18320725	1
2	-	18320766	1
2	-	18411443	1
2	-	18419403	1
2	-	18419437	1
2	-	18426638	1
2	-	18500853	1
2	-	18587033	1
2	-	18617943	1
2	-	18682145	1
2	-	18742559	2
2	-	18742631	1
2	-	18799729	1
2	-	18862938	2
2	-	18862969	1
2	-	18935279	1
2	-	19003508	1
2	-	19018507	1
2	-	19018603	1
2	-	19018651	1
2	-	19042299	1
2	-	19042303	1
2	-	19043550	1
2	-	19086560	1
2	-	19442013	1
2	-	19552313	1
2	-	19590904	1
2	-	19618050	3
2	-	19618158	1
3	+	12387	1
3	+	54496	1
3	+	87805	2
3	+	182453	1
3	+	258506	2
3	+	263078	1
3	+	354283	1
3	+	368850	2
3	+	409096	1
3	+	417534	3
3	+	457775	1
3	+	484113	3
3	+	511489	3
3	+	543265	9
3	+	581608	1
3	+	647579	1
3	+	650607	1
3	+	686496	1
3	+	730469	2
3	+	734591	1
3	+	797025	1
3	+	811799	1
3	+	814007	1
3	+	941590	1
3	+	960978	4
3	+	960983	2
3	+	981696	1
3	+	1034770	1
3	+	1034979	1
3	+	1083360	9
3	+	1168380	1
3	+	1168425	20
3	+	1168500	2
3	+	1168551	1
3	+	1168590	2
3	+	1227406	1
3	+	1227437	1
3	+	1264592	1
3	+	1314296	6
3	+	1329326	1
3	+	1331573	18
3	+	1346352	3
3	+	1362209	1
3	+	1362266	2
3	+	1391665	1
3	+	1417712	1
3	+	1478654	1
3	+	1491320	1
3	+	1561535	1
3	+	1591932	1
3	+	1606163	1
3	+	1612472	1
3	+	1615340	7
3	+	1615423	6
3	+	1622925	10
3	+	1622958	3
3	+	1648781	1
3	+	1696708	12
3	+	1696711	3
3	+	1743163	2
3	+	1796441	1
3	+	1849226	1
3	+	2019678	1
3	+	2033805	1
3	+	2062044	2
3	+	2090486	1
3	+	2090528	1
3	+	2144451	1
3	+	2204834	1
3	+	2253413	1
3	+	2253469	6
3	+	2300264	2
3	+	2366452	1
3	+	2366478	2
3	+	2380142	2
3	+	2380199	1
3	+	2389717	4
3	+	2486984	1
3	+	2487023	1
3	+	2534474	1
3	+	2586303	1
3	+	2586355	18
3	+	2707986	1
3	+	2713261	1
3	+	2717305	1
3	+	2718782	12
3	+	2752224	1
3	+	2752267	1
3	+	2918028	8
3	+	2918088	1
3	+	2942005	1
3	+	2955574	3
3	+	2955650	1
3	+	2991603	1
3	+	3011417	1
3	+	3014715	1
3	+	3014763	2
3	+	3014901	1
3	+	3022983	1
3	+	3027206	1
3	+	3065404	1
3	+	3071339	1
3	+	3252467	1
3	+	3292755	1
3	+	3306401	1
3	+	3319989	1
3	+	3389770	1
3	+	3400718	3
3	+	3419757	1
3	+	3473622	1
3	+	3481373	2
3	+	3481421	2
3	+	3502272	1
3	+	3502302	3
3	+	3578082	1
3	+	3637924	1
3	+	3645807	2
3	+	3645843	1
3	+	3674067	4
3	+	3674076	3
3	+	3701435	1
3	+	3721252	1
3	+	3736339	1
3	+	3760221	1
3	+	3834304	1
3	+	3841415	1
3	+	3848630	1
3	+	3859792	1
3	+	3884795	1
3	+	3921410	3
3	+	3925411	1
3	+	3943765	2
3	+	4039135	1
3	+	4051707	1
3	+	4056984	1
3	+	4129896	2
3	+	4255935	1
3	+	4303293	2
3	+	4310202	1
3	+	4318221	1
3	+	4406103	1
3	+	4409427	2
3	+	4435260	1
3	+	4516205	3
3	+	4516296	1
3	+	4600333	1
3	+	4644513	1
3	+	4676094	1
3	+	4676162	1
3	+	4676172	1
3	+	4685643	1
3	+	4761295	1
3	+	4820924	4
3	+	4821002	5
3	+	4824025	1
3	+	4824084	4
3	+	4824151	8
3	+	4889873	1
3	+	4912025	1
3	+	4912072	4
3	+	4912108	1
3	+	4912205	1
3	+	4924239	1
3	+	4951684	1
3	+	4957272	2
3	+	4967077	1
3	+	5020284	1
3	+	5052318	1
3	+	5058157	1
3	+	5058236	1
3	+	5084187	1
3	+	5117543	2
3	+	5117574	2
3	+	5189551	1
3	+	5189640	1
3	+	5201722	1
3	+	5214116	1
3	+	5301647	1
3	+	5333726	2
3	+	5338457	1
3	+	5341324	1
3	+	5344645	1
3	+	5455855	7
3	+	5460698	1
3	+	5499274	2
3	+	5506937	19
3	+	5506975	1
3	+	5534646	1
3	+	5558487	2
3	+	5568526	1
3	+	5580874	1
3	+	5580915	1
3	+	5645246	1
3	+	5694027	1
3	+	5706950	1
3	+	5816605	1
3	+	5832389	1
3	+	5862444	1
3	+	5882983	1
3	+	5883105	2
3	+	5908968	1
3	+	5959065	1
3	+	6078638	1
3	+	6091058	1
3	+	6091212	2
3	+	6108676	1
3	+	6182829	1
3	+	6187076	1
3	+	6194315	1
3	+	6223019	1
3	+	6234057	1
3	+	6234061	2
3	+	6324573	1
3	+	6453964	1
3	+	6453994	2
3	+	6477039	5
3	+	6477167	1
3	+	6479486	1
3	+	6486221	1
3	+	6508525	1
3	+	6514902	1
3	+	6514998	1
3	+	6515085	1
3	+	6567545	1
3	+	6715887	1
3	+	6747148	1
3	+	6956959	1
3	+	6970560	1
3	+	6970570	1
3	+	6976662	1
3	+	7018359	1
3	+	7058884	1
3	+	7162188	1
3	+	7186547	1
3	+	7271212	1
3	+	7328565	1
3	+	7328582	1
3	+	7447251	1
3	+	7642117	2
3	+	7683805	1
3	+	7736395	1
3	+	7895348	1
3	+	7919415	1
3	+	8052222	1
3	+	8114888	1
3	+	8114957	4
3	+	8141969	1
3	+	8174043	2
3	+	8196917	1
3	+	8324339	1
3	+	8328176	1
3	+	8376363	7
3	+	8412031	2
3	+	8475827	4
3	+	8551266	1
3	+	8561319	1
3	+	8631270	1
3	+	8644404	1
3	+	8652557	1
3	+	8672475	1
3	+	8704229	1
3	+	8729303	1
3	+	8747854	1
3	+	8972129	1
3	+	9066023	9
3	+	9146250	1
3	+	9191321	1
3	+	9223790	1
3	+	9308009	1
3	+	9491081	1
3	+	9496091	1
3	+	9526229	2
3	+	9526404	1
3	+	9544377	1
3	+	9758507	4
3	+	9758555	2
3	+	9760515	1
3	+	9766282	1
3	+	9796982	18
3	+	9814686	2
3	+	9827432	2
3	+	9828670	1
3	+	9870598	1
3	+	9896327	1
3	+	10018977	8
3	+	10019049	1
3	+	10019132	1
3	+	10072547	1
3	+	10150307	1
3	+	10155259	1
3	+	10256936	1
3	+	10256989	12
3	+	10257119	1
3	+	10285599	1
3	+	10319285	16
3	+	10325610	20
3	+	10509234	1
3	+	10519164	1
3	+	10539860	1
3	+	10539991	2
3	+	10695364	1
3	+	10696124	3
3	+	10696171	1
3	+	10747111	1
3	+	10780540	1
3	+	11154665	1
3	+	11192888	1
3	+	11192961	4
3	+	11251820	1
3	+	14070000	1
3	+	14093650	1
3	+	14093688	1
3	+	14197866	1
3	+	14197998	1
3	+	14198169	1
3	+	14198817	1
3	+	14199237	1
3	+	14199676	2
3	+	14199924	8
3	+	14200179	2
3	+	14200222	2
3	+	14200331	1
3	+	14200449	9
3	+	14200484	1
3	+	14200630	1
3	+	14201430	1
3	+	14201566	4
3	+	14201818	1
3	+	14202467	1
3	+	14203491	2
3	+	15018017	1
3	+	15512525	1
3	+	15645628	1
3	+	15716961	1
3	+	15888825	1
3	+	15888849	1
3	+	15988974	1
3	+	15989026	5
3	+	15989081	4
3	+	16010961	1
3	+	16010967	1
3	+	16060518	1
3	+	16195596	1
3	+	16273189	1
3	+	16273223	1
3	+	16386281	2
3	+	16388413	7
3	+	16477443	1
3	+	16477496	1
3	+	16529316	3
3	+	16883806	4
3	+	17088730	1
3	+	17088791	2
3	+	17139506	1
3	+	17231145	2
3	+	17231185	1
3	+	17264436	1
3	+	17481759	1
3	+	17497015	1
3	+	17514982	2
3	+	17570422	1
3	+	17570450	1
3	+	17570524	3
3	+	17752259	1
3	+	17779486	1
3	+	17892894	1
3	+	17951162	1
3	+	17959410	1
3	+	17965449	2
3	+	18074526	1
3	+	18074554	1
3	+	18078294	1
3	+	18122031	1
3	+	18131518	1
3	+	18198413	2
3	+	18198477	1
3	+	18203119	1
3	+	18210129	2
3	+	18258101	1
3	+	18342367	1
3	+	18372080	1
3	+	18380278	1
3	+	18421216	1
3	+	18425646	2
3	+	18504879	2
3	+	18504920	12
3	+	18580710	1
3	+	18756713	2
3	+	18779400	1
3	+	18917321	1
3	+	18938783	2
3	+	18941555	1
3	+	19085845	1
3	+	19110023	1
3	+	19152030	1
3	+	19188641	1
3	+	19188668	1
3	+	19235840	1
3	+	19242792	4
3	+	19246811	1
3	+	19246836	1
3	+	19343214	6
3	+	19344921	1
3	+	19366413	1
3	+	19398306	1
3	+	19409319	1
3	+	19419695	1
3	+	19423043	1
3	+	19451599	1
3	+	19504974	1
3	+	19506816	10
3	+	19570596	1
3	+	19591859	1
3	+	19591937	1
3	+	19626111	1
3	+	19636797	1
3	+	19640542	1
3	+	19640579	2
3	+	19640617	1
3	+	19685698	1
3	+	19690608	1
3	+	19867055	1
3	+	19867081	1
3	+	19883531	1
3	+	19917594	1
3	+	19952884	1
3	+	19952921	1
3	+	20018632	2
3	+	20018668	1
3	+	20029913	1
3	+	20029948	1
3	+	20041150	1
3	+	20213014	2
3	+	20298589	1
3	+	20298675	1
3	+	20348513	3
3	+	20388647	1
3	+	20480428	1
3	+	20501662	2
3	+	20501690	1
3	+	20501710	1
3	+	20533149	1
3	+	20556264	3
3	+	20582430	1
3	+	20595288	1
3	+	20636465	1
3	+	20699977	1
3	+	20700027	8
3	+	20705300	2
3	+	20711493	1
3	+	20711530	3
3	+	20711558	2
3	+	20882473	1
3	+	20885839	1
3	+	20897540	1
3	+	20943293	1
3	+	20963732	1
3	+	20968098	1
3	+	20980649	1
3	+	20985972	1
3	+	20993578	1
3	+	21018168	1
3	+	21078391	21
3	+	21078435	1
3	+	21094293	1
3	+	21210782	2
3	+	21309443	1
3	+	21353147	1
3	+	21417948	1
3	+	21417950	1
3	+	21487009	1
3	+	21643796	1
3	+	21674765	1
3	+	21674798	10
3	+	21703040	1
3	+	21712941	5
3	+	21832604	1
3	+	21858203	1
3	+	21959413	1
3	+	21988327	1
3	+	22090444	1
3	+	22154482	4
3	+	22154523	1
3	+	22269869	22
3	+	22333599	1
3	+	22335799	1
3	+	22342287	2
3	+	22431959	1
3	+	22456950	1
3	+	22456999	1
3	+	22457079	20
3	+	22503371	1
3	+	22609010	1
3	+	22612764	14
3	+	22625712	1
3	+	22629862	1
3	+	22669628	1
3	+	22735306	2
3	+	22735336	1
3	+	22737831	1
3	+	22737976	4
3	+	22747164	14
3	+	22747208	5
3	+	22760165	1
3	+	22779359	1
3	+	22787728	1
3	+	22822019	1
3	+	22866409	1
3	+	22866474	1
3	+	22904021	7
3	+	22971269	1
3	+	22975191	1
3	+	22975251	9
3	+	23037725	2
3	+	23037767	10
3	+	23037804	2
3	+	23053738	7
3	+	23090677	1
3	+	23091524	1
3	+	23091565	4
3	+	23091567	1
3	+	23138992	1
3	+	23139022	1
3	+	23261297	1
3	+	23272857	1
3	+	23285509	1
3	+	23296541	2
3	+	23309939	1
3	+	23311382	1
3	+	23336088	1
3	+	23347562	1
3	-	16652	1
3	-	16720	2
3	-	39054	3
3	-	44424	1
3	-	44519	3
3	-	69723	1
3	-	104893	1
3	-	149993	1
3	-	150131	1
3	-	166654	1
3	-	194732	1
3	-	194790	4
3	-	194918	1
3	-	194967	11
3	-	195038	5
3	-	195090	1
3	-	212762	1
3	-	216825	3
3	-	314724	1
3	-	340575	2
3	-	363910	2
3	-	363945	2
3	-	363999	1
3	-	405865	1
3	-	430997	1
3	-	487298	2
3	-	502717	1
3	-	502746	1
3	-	526683	1
3	-	528632	1
3	-	543348	1
3	-	564929	2
3	-	570133	1
3	-	588284	1
3	-	588413	2
3	-	602436	1
3	-	606439	1
3	-	678689	1
3	-	696446	1
3	-	705403	1
3	-	783402	1
3	-	865184	1
3	-	867671	1
3	-	1009023	2
3	-	1009052	1
3	-	1014036	1
3	-	1105963	1
3	-	1133520	1
3	-	1153732	1
3	-	1217264	1
3	-	1311284	1
3	-	1387205	1
3	-	1401293	1
3	-	1413012	3
3	-	1503836	1
3	-	1731040	1
3	-	1755547	1
3	-	1824383	1
3	-	1834695	1
3	-	1913105	1
3	-	1985327	1
3	-	2105580	1
3	-	2114169	1
3	-	2114253	4
3	-	2117357	5
3	-	2117413	1
3	-	2129623	1
3	-	2144417	1
3	-	2229801	1
3	-	2245342	1
3	-	2327840	2
3	-	2327897	1
3	-	2384422	2
3	-	2386910	1
3	-	2411369	1
3	-	2418104	1
3	-	2420968	1
3	-	2444828	1
3	-	2523118	1
3	-	2523155	1
3	-	2523208	1
3	-	2523243	1
3	-	2586924	1
3	-	2605503	4
3	-	2615445	3
3	-	2666130	2
3	-	2679497	1
3	-	2686591	1
3	-	2823216	26
3	-	2825318	1
3	-	2825357	1
3	-	2840485	2
3	-	2840553	1
3	-	2889404	1
3	-	2903218	1
3	-	2903256	5
3	-	2910409	1
3	-	2942456	1
3	-	2986690	1
3	-	3092109	1
3	-	3117813	1
3	-	3167980	1
3	-	3173467	1
3	-	3219576	1
3	-	3233714	1
3	-	3233809	1
3	-	3325168	1
3	-	3331427	1
3	-	3335017	1
3	-	3354549	1
3	-	3381704	1
3	-	3397564	3
3	-	3397624	1
3	-	3433126	1
3	-	3623462	1
3	-	3623490	1
3	-	3623520	5
3	-	3623576	2
3	-	3628590	1
3	-	3676160	1
3	-	3721414	1
3	-	3766366	2
3	-	3777930	1
3	-	3777979	1
3	-	3778017	5
3	-	3778050	3
3	-	3793818	1
3	-	3860343	1
3	-	3874632	1
3	-	3876388	1
3	-	3896412	1
3	-	3909086	1
3	-	3930176	2
3	-	3930196	2
3	-	3991352	3
3	-	4040376	1
3	-	4061001	1
3	-	4061040	7
3	-	4061069	1
3	-	4061501	1
3	-	4063364	1
3	-	4136942	1
3	-	4136974	1
3	-	4137024	1
3	-	4172292	1
3	-	4195781	1
3	-	4214615	1
3	-	4219782	1
3	-	4219826	1
3	-	4219852	1
3	-	4219884	3
3	-	4319669	1
3	-	4361883	1
3	-	4384870	1
3	-	4384906	2
3	-	4385027	1
3	-	4395785	1
3	-	4429398	1
3	-	4532911	2
3	-	4565417	2
3	-	4590958	1
3	-	4592307	2
3	-	4592390	4
3	-	4658194	1
3	-	4676082	1
3	-	4676133	1
3	-	4715651	1
3	-	4782745	1
3	-	4782800	1
3	-	4811581	1
3	-	4824197	1
3	-	5065368	1
3	-	5065401	1
3	-	5084284	2
3	-	5088367	1
3	-	5180632	2
3	-	5180667	14
3	-	5196567	1
3	-	5226311	1
3	-	5249597	1
3	-	5275522	1
